0.00312	0.0	0.01869	0.0	0.0	0.0	0.0	0.04517	0.0	0.00156	0.00312	0.0	0.00078	0.0	0.0	0.02025	0.03583	0.01869	0.0	0.006229999999999999	0.00389	0.0	0.00545	0.03349	0.0	0.05062	0.00078	0.0	0.0	0.0	0.00545	0.0	0.00389	0.0	0.0	0.0	0.0	0.00389	0.01947	0.0	0.0	0.027260000000000003	0.00078	0.0	0.0109	0.00078	0.00389	0.0	0.00156	0.04829	0.0	0.0	0.0366	0.0	0.0	0.0	0.02025	0.00234	0.02492	0.0	0.0	0.01402	0.05841	0.01402	0.00156	0.00078	0.0	0.00545	0.00078	0.0	0.02259	0.00078	0.0	0.0	0.00078	0.0	0.00078	0.02414	0.0	0.00156	0.00857	0.00078	0.017130000000000003	0.0	0.00389	0.0	0.0	0.0	0.02882	0.00078	0.00078	0.0	0.0	0.06231	0.00156	0.0	0.0	0.0	0.0	0.0	0.00156	0.00234	0.0	0.0	0.0	0.0	0.0	0.00234	0.0	0.0	0.00545	0.00857	0.00312	0.0	0.00156	0.0	0.0296	0.0	0.00312	0.00857	0.0	0.00389	0.054520000000000006	0.0	0.0	0.00935	0.0	0.0	0.00078	0.007790000000000002	0.0046700000000000005	0.0366	0.00935	0.0	0.00389	0.00857	0.00078	0.01636	0.01869	0.0	0.00156	0.0	0.00312	0.00857	0.00234	0.0	0.00312	0.00078	0.0109	0.0
0.0	0.0	0.02894	0.0	0.0	0.0	0.0	0.02412	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	0.06431	0.00161	0.0048200000000000005	0.0	0.02251	0.00161	0.0	0.04341	0.0048200000000000005	0.0	0.00322	0.0	0.0	0.0	0.0	0.0	0.0	0.03537	0.0	0.00161	0.0	0.0	0.01608	0.00161	0.0	0.0	0.10611	0.0418	0.0	0.0	0.00643	0.00804	0.0	0.0	0.00643	0.0	0.0	0.00322	0.0	0.0	0.0	0.00161	0.0	0.00965	0.0	0.0	0.00804	0.01768	0.02733	0.00161	0.0	0.0	0.0	0.0	0.0	0.02894	0.00643	0.0	0.0	0.0	0.0	0.00322	0.0048200000000000005	0.0	0.0	0.00322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014469999999999997	0.00161	0.0	0.0	0.0	0.02894	0.03698	0.0	0.0	0.0	0.0	0.0	0.00161	0.01286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00322	0.00322	0.0	0.0	0.0	0.03698	0.0	0.0	0.0	0.0	0.00804	0.04823	0.00322	0.0	0.0	0.0	0.0	0.00161	0.01286	0.0	0.0	0.00161	0.0	0.0	0.05788	0.00161	0.00965	0.16238	0.0	0.0	0.0	0.00161	0.0	0.00322	0.0	0.0	0.00322	0.0048200000000000005	0.0
0.00316	0.0	0.03718	0.0	0.0	0.0	0.00079	0.15427000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01187	0.0	0.00158	0.0	0.0182	0.0	0.0	0.015030000000000003	0.0	0.0	0.00475	0.0	0.0	0.0	0.0	0.007909999999999999	0.00475	0.0182	0.00237	0.0	0.0	0.0	0.03481	0.0	0.0	0.0	0.13291	0.00475	0.0	0.02373	0.00079	0.00475	0.00316	0.0	0.00158	0.0	0.0	0.0087	0.0	0.0	0.0	0.00158	0.0	0.04114	0.0	0.0	0.00316	0.01187	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.03244	0.0	0.0	0.0	0.00237	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.007909999999999999	0.00316	0.0	0.00158	0.0	0.0	0.00475	0.02136	0.0	0.0	0.0	0.01424	0.01661	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00396	0.0	0.0	0.0	0.0	0.02373	0.0	0.00237	0.0	0.0	0.04984	0.05854	0.00079	0.0	0.0	0.0	0.0	0.00079	0.00396	0.0	0.00949	0.0	0.0	0.0	0.01741	0.00079	0.00949	0.13212000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158	0.02215	0.00079	0.00237
0.00304	0.0	0.0038	0.0	0.0007599999999999999	0.00683	0.00152	0.0038	0.0	0.0038	0.00152	0.00683	0.03721	0.0007599999999999999	0.0	0.00683	0.02809	0.0	0.00152	0.0038	0.0	0.0	0.02506	0.0007599999999999999	0.0	0.0007599999999999999	0.10554	0.0	0.0	0.0007599999999999999	0.00987	0.00152	0.08125	0.01215	0.00532	0.0	0.00228	0.00607	0.0	0.0	0.0	0.0007599999999999999	0.02733	0.0	0.00304	0.05998	0.0007599999999999999	0.0	0.00152	0.00152	0.0	0.0	0.0038	0.013669999999999998	0.0	0.01519	0.00152	0.0	0.0	0.00152	0.0	0.0	0.00152	0.00456	0.0007599999999999999	0.0	0.0	0.00304	0.0	0.0038	0.04252	0.00152	0.00304	0.0	0.00304	0.0	0.01291	0.0007599999999999999	0.0	0.0007599999999999999	0.04935	0.00304	0.0	0.0	0.0038	0.0	0.00152	0.00911	0.01595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04024	0.0	0.0	0.013669999999999998	0.00835	0.0007599999999999999	0.0	0.0	0.0	0.00456	0.0	0.0	0.0	0.0	0.00987	0.0007599999999999999	0.00456	0.0	0.0	0.0	0.0038	0.00607	0.00911	0.00456	0.0	0.0	0.0007599999999999999	0.00304	0.0007599999999999999	0.00456	0.0	0.0	0.02582	0.0007599999999999999	0.06682	0.00304	0.00759	0.0	0.0	0.0007599999999999999	0.0	0.0007599999999999999	0.00152	0.00228	0.0	0.00152	0.03037	0.01898	0.00532	0.00456	0.02582	0.01063	0.02278	0.00228
0.12336	0.0	0.0729	0.0	0.0	0.0	0.0	0.01495	0.0	0.029910000000000006	0.0	0.0	0.01495	0.0	0.0	0.0	0.01869	0.00187	0.0	0.0	0.0	0.0	0.00561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03925	0.00187	0.05047	0.0243	0.0	0.0	0.00187	0.01121	0.0	0.0	0.0	0.01121	0.07477	0.0	0.01495	0.0	0.0	0.0	0.0	0.00374	0.0	0.0	0.00374	0.0	0.0	0.00187	0.00187	0.0	0.0	0.0	0.0	0.01495	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.00187	0.01308	0.00187	0.02804	0.0	0.0	0.00561	0.00561	0.0	0.0	0.0	0.0	0.01121	0.0	0.0	0.00374	0.00187	0.0	0.0	0.0	0.00187	0.0	0.0	0.0	0.00187	0.00187	0.0	0.00374	0.0	0.0	0.0	0.00561	0.00561	0.0	0.0	0.0	0.01308	0.0	0.0	0.0	0.0	0.00561	0.0	0.0	0.00187	0.0	0.0	0.00187	0.0	0.00935	0.0	0.0	0.00187	0.01495	0.016819999999999998	0.0	0.0	0.0	0.0	0.02617	0.0	0.029910000000000006	0.00748	0.0	0.0	0.0	0.0	0.0	0.08037000000000001	0.029910000000000006	0.0	0.00561	0.00374	0.00374	0.03925	0.0	0.0243	0.0	0.01121	0.03738	0.0
0.07891000000000001	0.0	0.028460000000000006	0.0	0.00388	0.00259	0.0	0.0	0.0	0.0414	0.0	0.0	0.00129	0.00129	0.0	0.0	0.00129	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.00259	0.0	0.0	0.0	0.00129	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00517	0.0	0.00259	0.0	0.0	0.0	0.0	0.01035	0.0	0.0	0.0	0.0	0.05045	0.0	0.0	0.0	0.00129	0.00647	0.04916	0.0	0.0	0.01035	0.01423	0.0	0.0	0.0	0.01423	0.25873	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00259	0.0	0.0	0.0	0.0	0.00259	0.0	0.0	0.0	0.01035	0.0	0.0	0.0	0.0	0.03752	0.0	0.0	0.0	0.0	0.0	0.0	0.01811	0.0	0.0	0.0	0.0	0.0	0.0401	0.0	0.0	0.0	0.0	0.0	0.0	0.01164	0.007759999999999999	0.0	0.0	0.0	0.007759999999999999	0.0	0.00517	0.0	0.0	0.00129	0.17594	0.0	0.01294	0.0	0.07115	0.0	0.0	0.00259	0.0
0.00333	0.0016600000000000002	0.00333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016600000000000002	0.0	0.00333	0.0	0.0	0.01331	0.0	0.0	0.0	0.0016600000000000002	0.0	0.0016600000000000002	0.0	0.0	0.00333	0.0	0.0	0.0	0.0	0.00998	0.01331	0.006659999999999999	0.0	0.0016600000000000002	0.0	0.0	0.0	0.0016600000000000002	0.0	0.0	0.0	0.0	0.1015	0.0	0.0016600000000000002	0.00333	0.0	0.0	0.0016600000000000002	0.0	0.0	0.0016600000000000002	0.0	0.0	0.0	0.0	0.00998	0.0	0.0	0.0	0.033280000000000004	0.00333	0.01331	0.0	0.0	0.40266	0.0	0.0	0.0	0.02329	0.0	0.008320000000000001	0.0	0.00499	0.0183	0.00499	0.00333	0.0	0.0	0.014980000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.01165	0.0016600000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03661	0.0	0.00499	0.0	0.0	0.0	0.0	0.016640000000000002	0.0	0.0	0.0	0.0	0.0016600000000000002	0.0	0.0	0.0	0.0	0.0	0.0016600000000000002	0.00333	0.01331	0.0016600000000000002	0.0	0.0	0.0	0.04326	0.0	0.0	0.0	0.0	0.0016600000000000002	0.07155	0.00333	0.0016600000000000002	0.0016600000000000002	0.0	0.0	0.014980000000000004	0.0	0.0016600000000000002	0.0	0.0	0.00998	0.0	0.0	0.02329	0.0	0.0	0.0	0.0016600000000000002	0.014980000000000004	0.0
0.12392	0.0	0.00576	0.0	0.0	0.0	0.0	0.0	0.0	0.01585	0.0	0.0	0.00865	0.0	0.0	0.0	0.03026	0.00144	0.0	0.0	0.0	0.00144	0.00432	0.0	0.0	0.0	0.00865	0.0	0.0	0.0	0.0	0.0	0.01441	0.0	0.01297	0.0	0.0072	0.0	0.0	0.0	0.0	0.0	0.01153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.0	0.00144	0.00288	0.00288	0.0	0.0	0.0	0.0	0.00432	0.0	0.0	0.0	0.0	0.00144	0.00288	0.0	0.00144	0.0072	0.00144	0.09654	0.0	0.0	0.01153	0.02161	0.00144	0.0	0.0	0.046110000000000005	0.02882	0.0	0.0	0.01153	0.00144	0.0	0.00576	0.0	0.0	0.0	0.0	0.0	0.00432	0.0	0.0	0.01873	0.0	0.0	0.00144	0.00865	0.00144	0.0	0.0	0.0	0.00865	0.0	0.0	0.0	0.0	0.06916	0.0	0.0	0.0	0.0	0.0	0.0	0.00576	0.00144	0.00432	0.0	0.0	0.00144	0.00865	0.0	0.0	0.0	0.0	0.00865	0.00432	0.06772	0.01153	0.0072	0.0	0.0	0.0	0.0	0.0072	0.0	0.0	0.00144	0.0879	0.00144	0.0562	0.00144	0.046110000000000005	0.0	0.0	0.06627999999999999	0.0
0.00619	0.0	0.00929	0.0	0.0	0.0	0.0	0.02632	0.00155	0.02632	0.08978	0.01084	0.0	0.0	0.0	0.02012	0.0031	0.00155	0.00619	0.0	0.0	0.0	0.00464	0.05728	0.0	0.0031	0.0	0.0	0.0	0.0	0.14087	0.0	0.01393	0.00155	0.0031	0.0	0.0	0.00464	0.0	0.0	0.0	0.00464	0.00929	0.0	0.0	0.00774	0.00155	0.0	0.00155	0.0031	0.0	0.0	0.00774	0.0	0.0	0.0	0.00155	0.0	0.0031	0.0	0.0	0.00155	0.00155	0.0031	0.00619	0.01703	0.00155	0.00155	0.0	0.0	0.00774	0.0	0.01238	0.0	0.02012	0.0	0.0	0.0	0.0	0.00155	0.0	0.01548	0.01238	0.0	0.0	0.00464	0.0	0.0	0.00155	0.00155	0.0	0.00155	0.0	0.00464	0.00155	0.0	0.00155	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00619	0.0031	0.18421	0.0	0.00619	0.0	0.0	0.01548	0.00464	0.01084	0.01084	0.01548	0.00619	0.0	0.0	0.0	0.00619	0.0	0.0	0.00464	0.0	0.0	0.0	0.0	0.00619	0.0	0.027860000000000003	0.0031	0.01548	0.0	0.00774	0.00774	0.0	0.00619	0.0	0.00155	0.02012	0.01703	0.0	0.02012
0.01848	0.0	0.0	0.0	0.02079	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.0254	0.0	0.0	0.0	0.01848	0.0	0.0	0.0	0.0	0.00231	0.0	0.0	0.0	0.00231	0.0254	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.01617	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.0	0.0	0.01155	0.0	0.0	0.0	0.0	0.02309	0.0	0.01155	0.00231	0.0	0.08776	0.032330000000000005	0.0	0.0	0.00924	0.0	0.01617	0.0	0.0	0.01155	0.02079	0.00231	0.0	0.0	0.00231	0.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462	0.0	0.00924	0.06005	0.0	0.0	0.0	0.0	0.0	0.11547	0.0	0.0	0.0	0.0	0.01617	0.00462	0.0	0.0	0.0	0.0	0.00231	0.0	0.00462	0.0	0.0	0.0	0.0	0.02079	0.0	0.032330000000000005	0.0	0.0	0.01848	0.00462	0.09007000000000001	0.00462	0.0	0.00462	0.00231	0.00231	0.0	0.0	0.0	0.0	0.01155	0.01155	0.00231	0.03926	0.00231	0.09469	0.0	0.0	0.06236000000000001	0.0
