0.5273883	0.5568621
0.6171466999999999	0.4933795
0.42169088	0.4965495
0.62830275	0.5206004
0.5599606	0.46165603
0.5705705	0.5140547999999999
0.48910278	0.5469015
0.6006813	0.4654079
0.4235195	0.48307088
0.5996175	0.47652397
0.42809606	0.6719928000000001
0.5825588	0.47221833
0.6097058000000001	0.4978633
0.47750598	0.50977415
0.4187145	0.54624075
0.42344907	0.5139959
0.40400156	0.5727128
0.4727433	0.5329479
0.45059314	0.5127323
0.4513982	0.6238236999999999
0.45216024	0.28564796
0.40160123	0.47855204
0.45901945	0.49159655
0.52072096	0.519087
0.55229694	0.6535119
0.6037686999999999	0.64455235
0.5994084	0.59433645
0.47794682	0.4983942
0.47045124	0.54294
0.5882573	0.6083427
0.57892805	0.59462327
0.4494812	0.5354380999999999
0.39990193	0.3710982
0.5291839	0.4633927
0.5690821	0.6338361
0.51654196	0.60882276
0.52348316	0.4769925
0.51837146	0.43621153
0.4769798	0.5532719
0.39833143	0.51774555
0.51845133	0.4593544
0.5051604000000001	0.46598408
0.43793562	0.45910338
0.54228157	0.53671193
0.5003283	0.51085716
0.6636751000000001	0.463669
0.50383973	0.44464907
0.50725234	0.46352416
0.4904288	0.41189784
0.50297755	0.47442466
0.3664021	0.5256181
0.5784796	0.5112329000000001
0.5207178	0.41870868
0.52039284	0.56302875
0.5611774	0.5649751999999999
0.4834279	0.6541366999999999
0.5548628999999999	0.62252545
0.48579475	0.5291376
0.46588066	0.5850393
0.53093165	0.40559724
0.44487116	0.43943736
0.46807158	0.51791656
0.5461286	0.46349993
0.51285255	0.6193390999999999
0.4738931	0.53649133
0.55970854	0.49244332
0.41806722	0.58309704
0.5517369000000001	0.7917327
0.5516476	0.74765575
0.46707514	0.5282336999999999
0.45187086	0.6023046999999999
0.5422397	0.76599854
0.5644566999999999	0.5127877000000001
0.5335309	0.61568755
0.5487244000000001	0.7709423000000001
0.4744759	0.5739449000000001
0.4462391	0.49531016
0.5113644	0.64722556
0.49798548	0.50376326
0.55545074	0.436921
0.5505604000000001	0.54342777
0.5417683000000001	0.49540955
0.49993393	0.5475428000000001
0.47231334	0.49538383
0.5023095000000001	0.53021985
0.41671568	0.47920933
0.5853815	0.5464467
0.5299071	0.40436414
0.5489643	0.4337789000000001
0.5081444	0.40664315
0.4966085	0.50173974
0.46537647	0.4498173
0.61901844	0.46073875
0.49673298	0.5949757
0.5068361	0.47384164
0.59683913	0.56066245
0.5922073	0.46672627
0.52743304	0.53274447
0.49519196	0.52982116
0.5821630999999999	0.4269667
0.4990178	0.45242244
0.39507413	0.5134675999999999
0.5124359	0.45421612
0.5339853	0.38923982
0.6235113	0.38239253
0.49238133	0.53287333
0.55658877	0.3936836
0.4595083	0.5216655
0.512423	0.5490531999999999
0.5282225	0.65971375
0.6156785	0.39434436
0.45023954	0.55114114
0.5823105	0.422037
0.5798691	0.43437183
0.42630774	0.5939591
0.5326241999999999	0.41814163
0.55357546	0.6034198000000001
0.55404484	0.5606626
0.52547246	0.48177594
0.55029726	0.5359083
0.5061124	0.55608135
0.48805302	0.40684292
0.41101038	0.64435685
0.4118377	0.58762884
0.37767625	0.6711575
0.48465836	0.6218718000000001
0.5919218	0.61650795
0.47343525	0.48314965
0.4899764	0.4081674000000001
0.4762555000000001	0.6280891
0.41881037	0.60433453
0.507402	0.54556274
0.37731576	0.6541209
0.5422658	0.5156342
0.4284497	0.6250568
0.49477556	0.3441776
0.49781403	0.53338
0.43177578	0.6383505
0.40265828	0.6940012
0.44024295	0.5639291000000001
0.55419284	0.57753116
0.5975869	0.66478866
0.41946325	0.66624916
0.43579754	0.6635371999999999
0.3462221	0.71737903
0.46055067	0.5584584
0.45757142	0.6000935000000001
0.40729156	0.5827188
0.49690136	0.60099393
0.49763006	0.59801704
0.39552423	0.569403
0.40656608	0.5982175000000001
0.41106337	0.66092515
0.44938803	0.7056416
0.39207223	0.6724564000000001
0.3686707	0.6020418000000001
0.41586712	0.57810056
0.38200122	0.6540103
0.45131636	0.58274513
0.4046285	0.6168539000000001
0.49381936	0.6366043
0.4002519000000001	0.5787523
0.4019463	0.51097035
0.4696907	0.6503003
0.45692864	0.6685763000000001
0.4406487	0.664809
0.50946754	0.60387063
0.4238161	0.5915651
0.32650158	0.57859296
0.4213116	0.56479406
0.37768677	0.64123976
0.37631425	0.6047316
0.40256596	0.57926464
0.45765463	0.6060616
0.584671	0.6150149
0.5606042	0.5100257
0.44736254	0.5791419
0.3857509	0.6347906
0.48928422	0.5603332
0.52425116	0.38540033
0.4947484	0.57310694
0.6301715999999999	0.3750954
0.5866838000000001	0.536747
0.41912353	0.5191429
0.44389078	0.66268164
0.3819294	0.68610287
0.47326258	0.56129575
0.53042984	0.611737
0.39149576	0.6531596
0.43816963	0.6530536
0.41182563	0.6469701999999999
0.4816396	0.6327038
0.43225682	0.71574426
0.43368813	0.6488095
0.4424342000000001	0.61464334
0.40111312	0.6864321
0.3766654	0.67549944
0.6237271	0.5062068000000001
0.47622162	0.63705736
0.41473007	0.7054733
0.46636692	0.7254324000000001
0.5515285	0.62351745
0.50714475	0.61281407
0.548519	0.5787217
0.45775038	0.7367156
0.4661125	0.53077185
0.50162417	0.59371006
0.5933145000000001	0.57012075
0.48106897	0.5485654000000001
0.45614117	0.4689093
0.45926404	0.6056549
0.326535	0.5142081000000001
0.525903	0.45559683
0.45896688	0.5431497
0.56368464	0.5506988
0.5184274999999999	0.4924843
0.44138047	0.5121132
0.6163893	0.43969646
0.53163195	0.6438252
0.5937087	0.6875903
0.47925556	0.6086809
0.41573986	0.66336215
0.35895532	0.7640882
0.42234144	0.69072545
0.46259022	0.6263974
0.43263823	0.5752613
0.3783062	0.61497486
0.40885678	0.6271605
0.38478795	0.46253625
0.3977131	0.5871721999999999
0.57390416	0.68055797
0.38456485	0.7097986999999999
0.45380586	0.60934454
0.5351041999999999	0.6407351
0.5746300999999999	0.5762755
0.48907778	0.54091614
0.51413435	0.5384087
0.46349946	0.6219616
0.3488025	0.61520755
0.40134645	0.6824738
0.4073739	0.65869105
0.38490844	0.5282880999999999
0.4714892	0.62079316
0.42525065	0.47453296
0.44849193	0.6438824000000001
0.54134053	0.55625653
0.50841737	0.52795565
0.38265502	0.56566244
0.6263411	0.50746304
0.5648661	0.55829877
0.520414	0.5133091
0.5845909	0.44212487
0.6473971	0.38040254
0.51407164	0.3394497
0.61178315	0.326664
0.54929286	0.3030286
0.5308182	0.3164756
0.49960816	0.40096945
0.4816303	0.48015553
0.46588677	0.55069417
0.4994482	0.53820777
0.49956566	0.490474
0.5095027	0.58804524
0.61765367	0.46591887
0.37122726	0.18140154
0.48584327	0.56763685
0.42944708	0.5373893
0.52133894	0.53901833
0.52321273	0.64182085
0.53107125	0.2797971
0.38324288	0.2730304
0.6819	0.30384892
0.5653592	0.54214334
0.5777901	0.50966996
0.6605233	0.6253523
0.58161867	0.53600866
0.6343057	0.55342543
0.40508214	0.5837794
0.7771057	0.28190395
0.54173696	0.6085524
0.47962943	0.61592066
0.40675163	0.5499222
0.50783753	0.6165341
0.5172867999999999	0.53900224
0.522692	0.5063257999999999
0.51282173	0.50816935
0.58262473	0.5525725
0.52464896	0.68511444
0.52002484	0.5986095
0.56081975	0.5003960999999999
0.5128613000000001	0.5743563
0.5124201	0.5450181
0.506772	0.6954693000000001
0.4154965	0.6429305999999999
0.5572118	0.55146456
0.7410539	0.6120962
0.5963903	0.5776616
0.59628946	0.570914
0.68846107	0.57986575
0.49349698	0.6632005999999999
0.7255956	0.6629837
0.39777672	0.6652155
0.39878392	0.6543681
0.38058314	0.6583405
0.4331547000000001	0.61314356
0.3385014	0.65216565
0.41585764	0.772482
0.63434744	0.5150216
0.54674155	0.48847967
0.49733716	0.59088117
0.44638136	0.5488863
0.58842975	0.42425126
0.5974165	0.44185084
0.5395272	0.23878919
0.5196641	0.29121312
0.5264350999999999	0.32053456
0.5141694	0.46869716
0.6203683000000001	0.5463927
0.55867064	0.57730675
0.5465843	0.44634554
0.47568086	0.635528
0.55788684	0.4925796
0.48087054	0.5265847
0.502681	0.49472085
0.54129183	0.66087663
0.5441928	0.4629365
0.47036198	0.49841583
0.70375353	0.6738469
0.5062525999999999	0.44517478
0.54530334	0.69475263
0.45213628	0.5260059
0.5026502	0.49760547
0.520659	0.54398894
0.42809358	0.5936635
0.5406383000000001	0.6523119000000001
0.5850017	0.5849393
0.5462807	0.5558008000000001
0.58379793	0.6044547
0.4293043	0.68211555
0.40185672	0.63043463
0.4300917	0.69590074
0.49693194	0.68495446
0.46139517	0.6005298000000001
0.3946755	0.62731034
0.41323957	0.61854213
0.7503064	0.416137
0.384546	0.6200154
0.4350687	0.5976136
0.41976663	0.6842866999999999
0.39868903	0.6671111999999999
0.41109145	0.6701714
0.63834095	0.51729953
0.60113865	0.4952063
0.49060908	0.6278024
0.628892	0.6017189000000001
0.5887238	0.5488326
0.55459183	0.51968986
0.49860054	0.6472329000000001
0.55964035	0.37372622
