0.5210374	0.022658076	0.54598856	0.36373278	0.5937528	0.79203725	0.70313966	0.7311134	0.6863637	0.60551816	0.35614705	0.120469406	0.36903355	0.27381122	0.15929565	0.35139844	0.13568182	0.3006251	0.31164515	0.18304244	0.62077546	0.1415245	0.6683103	0.45069796	0.6011358	0.61929154	0.56861025	0.9120275	0.5984624	0.41886398
0.6431444000000001	0.27257356	0.6157832	0.50159067	0.28987992	0.18176799	0.20360826	0.34875748	0.379798	0.14132269	0.15643674	0.082589276	0.12444044	0.12565978	0.119386755	0.081323035	0.0469697	0.25383595	0.08453874	0.091110095	0.6069014	0.30357137	0.5398178000000001	0.43521428	0.34755328	0.15456337	0.19297126	0.63917524	0.23358962	0.22287813
0.60149556	0.3902604	0.59574324	0.44941676	0.5143089	0.43101647	0.46251172	0.6356859	0.509596	0.2112469	0.2296216	0.0943025	0.18037033	0.16292177	0.15083116	0.2839547	0.09676769	0.38984653	0.20569031	0.12700552	0.5563855999999999	0.3600746	0.5084417	0.37450844	0.48358974	0.38537514	0.3597444	0.83505154	0.40370587	0.21343306
0.21009038	0.36083865	0.23350148	0.102905616	0.8113206999999999	0.8113611999999999	0.56560457	0.52286285	0.7762627	1.0	0.13909109	0.17587517	0.12665503	0.038154792	0.25145328	0.5432151	0.14295454	0.35366547	0.7281476	0.2872048	0.24831018	0.38592747	0.24134672	0.09400806	0.9154725	0.8140116999999999	0.54864216	0.8848796999999998	1.0	0.77371114
0.6298925999999999	0.15657759	0.63098615	0.48928946	0.43035117	0.34789276	0.46391752	0.51838964	0.37828285	0.18681554	0.23382223	0.09306488	0.22056259	0.16368757	0.33235887	0.1679184	0.14363638	0.3570752	0.13617942	0.14579965	0.51974386	0.12393388	0.5069475999999999	0.3415749	0.4373638	0.17241514	0.31948882	0.55841917	0.15750049	0.14259478
0.25883853	0.20257016	0.2679842	0.14150582	0.67861336	0.4619962	0.36972824	0.40203777	0.51868695	0.5511795	0.08075323	0.11713225	0.06879328	0.038080085	0.19706294	0.2343107	0.09272728	0.21538171	0.19372992	0.14465956	0.26823193	0.31263322	0.2639076	0.13674793	0.7127386	0.48278376	0.42771566	0.59828174	0.47703528	0.45493898
0.5333428000000001	0.34731144	0.5238752999999999	0.38027573	0.37916407	0.27489109999999994	0.2640581	0.36779326	0.37070712	0.15711884	0.12138332	0.09127474	0.11416858	0.08798687	0.08841826	0.08688075	0.056919195	0.19681759	0.08172455	0.044366594	0.53183913	0.4168443	0.51192796	0.34919387	0.482269	0.22344793	0.3022364	0.6639175	0.29528883	0.18785255
0.31847220000000004	0.3760568	0.32071036	0.184263	0.59826666	0.44512606	0.21944705	0.29746523	0.57373744	0.51705986	0.17092164	0.22471710000000006	0.14602079999999998	0.08247696	0.2410851	0.2105777	0.06282829	0.27429438	0.09818765	0.15606043	0.3247954	0.4296375	0.29976594	0.17494102	0.62226766	0.3307526	0.21389776	0.5347079	0.321506	0.39393938
0.2848691	0.40953666	0.30205235	0.15961823	0.67409945	0.53315747	0.43556702	0.46486086	0.6515152	0.50400174	0.07054139	0.14184052	0.07769871	0.032719582000000004	0.13658771	0.2461021	0.08972223	0.23224096	0.19063431	0.098607026	0.2689434	0.49866733	0.2778525	0.13618265	0.6546259	0.49753088	0.43051118	0.70790374	0.5545041999999999	0.34212252
0.25931183	0.48461282	0.27765876	0.14099681	0.5955583999999999	0.67548	0.532568	0.42460245	0.48989904	0.6838668999999999	0.06739092	0.27378005	0.060406156	0.032009833	0.18479113	0.5251149	0.19553033	0.27126350000000005	0.14082287	0.31733072	0.2547136	0.7638593000000001	0.23527072	0.1293256	0.7536814000000001	1.0	0.88258785	0.7594502	0.5521388	1.0
0.42780066	0.45755833	0.40709	0.27753976	0.26568568	0.14511378	0.07729615	0.16515905	0.23636363	0.14764117	0.09704872	0.18272631	0.08052584	0.06295876	0.07873	0.05270075	0.02780303	0.14379618	0.094529174	0.074181564	0.4005692	0.5826226	0.36550632	0.2371215	0.30991217	0.12400191	0.11653354	0.34278348	0.27261978	0.19336219
0.4164418	0.27663168	0.41330937	0.27041358	0.40146247	0.3368505	0.23322399	0.32833004	0.3949496	0.2287279	0.14278473	0.13806134	0.13226216	0.08845382	0.13794747	0.28808543	0.0704798	0.24284902	0.17163841	0.1122535	0.44432583	0.4067164	0.42875645	0.27374163	0.4518919	0.5177111	0.31669328	0.6219931	0.43899077	0.3263807
0.5768848000000001	0.51031446	0.61232805	0.4154825	0.4041708	0.6944973000000001	0.48383313	0.555666	0.6752526999999999	0.59056455	0.30563104	0.7089373999999999	0.4859350000000001	0.20433022	0.04847538	0.6062276999999999	0.22449496	0.77476794	0.52003706	0.41268328	0.46353605	0.47761193	0.5044574000000001	0.28185216	0.2148187	0.35219416	0.29065496	0.6072165	0.3175636	0.309983
